zpid,schoolName,schoolRating,type,gradeLevel,grades,distanceFromListing,link,lastUpdated
45046434,Grady Elementary School,10,Public,Primary,PK-5,1.5,https://www.greatschools.org/florida/tampa/1349-Grady-Elementary-School/,2024-11-21 11:09:29.025827 UTC
401905459,Grady Elementary School,10,Public,Primary,PK-5,1.2,https://www.greatschools.org/florida/tampa/1349-Grady-Elementary-School/,2024-11-22 11:25:39.370306 UTC
307880322,Grady Elementary School,10,Public,Primary,PK-5,1.1,https://www.greatschools.org/florida/tampa/1349-Grady-Elementary-School/,2024-11-22 11:25:39.370306 UTC
45045917,Grady Elementary School,10,Public,Primary,PK-5,2,https://www.greatschools.org/florida/tampa/1349-Grady-Elementary-School/,2024-11-23 06:35:29.098275 UTC
442793722,Grady Elementary School,10,Public,Primary,PK-5,1.6,https://www.greatschools.org/florida/tampa/1349-Grady-Elementary-School/,2024-11-23 06:35:29.098275 UTC
442777405,Grady Elementary School,10,Public,Primary,PK-5,0.5,https://www.greatschools.org/florida/tampa/1349-Grady-Elementary-School/,2024-11-23 06:35:29.098275 UTC
68588863,Grady Elementary School,10,Public,Primary,PK-5,0.6,https://www.greatschools.org/florida/tampa/1349-Grady-Elementary-School/,2024-11-23 06:35:29.098275 UTC
307880322,Grady Elementary School,10,Public,Primary,PK-5,1.1,https://www.greatschools.org/florida/tampa/1349-Grady-Elementary-School/,2024-11-23 06:35:29.098275 UTC
68588703,Grady Elementary School,10,Public,Primary,PK-5,0.7,https://www.greatschools.org/florida/tampa/1349-Grady-Elementary-School/,2024-11-26 09:21:12.508108 UTC
45047624,Grady Elementary School,10,Public,Primary,PK-5,1.1,https://www.greatschools.org/florida/tampa/1349-Grady-Elementary-School/,2024-11-26 09:21:12.508108 UTC
45047688,Grady Elementary School,10,Public,Primary,PK-5,1,https://www.greatschools.org/florida/tampa/1349-Grady-Elementary-School/,2024-11-25 05:33:30.373085 UTC
442865012,Grady Elementary School,10,Public,Primary,PK-5,1.4,https://www.greatschools.org/florida/tampa/1349-Grady-Elementary-School/,2024-11-26 06:02:41.046157 UTC
442869155,Grady Elementary School,10,Public,Primary,PK-5,0.7,https://www.greatschools.org/florida/tampa/1349-Grady-Elementary-School/,2024-11-26 06:02:41.046157 UTC
44936138,Kenly Elementary School,3,Public,Primary,PK-5,1.2,https://www.greatschools.org/florida/tampa/1355-Kenly-Elementary-School/,2024-11-24 05:51:59.805116 UTC
44937199,Kenly Elementary School,3,Public,Primary,PK-5,0.6,https://www.greatschools.org/florida/tampa/1355-Kenly-Elementary-School/,2024-11-27 06:13:47.193574 UTC
66731713,Kenly Elementary School,3,Public,Primary,PK-5,2.7,https://www.greatschools.org/florida/tampa/1355-Kenly-Elementary-School/,2024-11-27 06:13:47.193574 UTC
44937875,Kenly Elementary School,3,Public,Primary,PK-5,1,https://www.greatschools.org/florida/tampa/1355-Kenly-Elementary-School/,2024-11-27 09:23:19.830028 UTC
44937199,Kenly Elementary School,3,Public,Primary,PK-5,0.6,https://www.greatschools.org/florida/tampa/1355-Kenly-Elementary-School/,2024-11-26 06:02:41.046157 UTC
442781652,Mabry Elementary School,9,Public,Primary,PK-5,1.1,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:36:42.205218 UTC
45053980,Mabry Elementary School,9,Public,Primary,PK-5,0.8,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:36:42.205218 UTC
45054983,Mabry Elementary School,9,Public,Primary,PK-5,1.5,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:36:42.205218 UTC
45055606,Mabry Elementary School,9,Public,Primary,PK-5,1.6,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:36:42.205218 UTC
45055129,Mabry Elementary School,9,Public,Primary,PK-5,1.4,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:36:42.205218 UTC
442778628,Mabry Elementary School,9,Public,Primary,PK-5,0.7,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:36:42.205218 UTC
45053980,Mabry Elementary School,9,Public,Primary,PK-5,0.8,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:38:32.696502 UTC
442781652,Mabry Elementary School,9,Public,Primary,PK-5,1.1,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:38:32.696502 UTC
442778628,Mabry Elementary School,9,Public,Primary,PK-5,0.7,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:38:32.696502 UTC
45055606,Mabry Elementary School,9,Public,Primary,PK-5,1.6,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:38:32.696502 UTC
45055129,Mabry Elementary School,9,Public,Primary,PK-5,1.4,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:38:32.696502 UTC
45054983,Mabry Elementary School,9,Public,Primary,PK-5,1.5,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:38:32.696502 UTC
442781652,Mabry Elementary School,9,Public,Primary,PK-5,1.1,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:39:45.005993 UTC
45055606,Mabry Elementary School,9,Public,Primary,PK-5,1.6,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:39:45.005993 UTC
442778628,Mabry Elementary School,9,Public,Primary,PK-5,0.7,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:39:45.005993 UTC
45054983,Mabry Elementary School,9,Public,Primary,PK-5,1.5,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:39:45.005993 UTC
45055129,Mabry Elementary School,9,Public,Primary,PK-5,1.4,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:39:45.005993 UTC
45053980,Mabry Elementary School,9,Public,Primary,PK-5,0.8,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:39:45.005993 UTC
45053843,Mabry Elementary School,9,Public,Primary,PK-5,0.6,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 09:30:22.381606 UTC
45054031,Mabry Elementary School,9,Public,Primary,PK-5,1.1,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-24 05:51:59.805116 UTC
45052372,Mabry Elementary School,9,Public,Primary,PK-5,0.6,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-20 23:54:07.087739 UTC
45055565,Mabry Elementary School,9,Public,Primary,PK-5,1.6,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-20 23:54:07.087739 UTC
45053744,Mabry Elementary School,9,Public,Primary,PK-5,0.5,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-20 23:54:07.087739 UTC
45047118,Mabry Elementary School,9,Public,Primary,PK-5,0.4,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-29 05:32:39.695397 UTC
45053908,Mabry Elementary School,9,Public,Primary,PK-5,0.8,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-28 06:03:26.602665 UTC
45052372,Mabry Elementary School,9,Public,Primary,PK-5,0.6,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-21 11:09:29.025827 UTC
45054220,Mabry Elementary School,9,Public,Primary,PK-5,0.7,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-21 11:09:29.025827 UTC
2053180820,Mabry Elementary School,9,Public,Primary,PK-5,1.5,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-22 11:25:39.370306 UTC
45054220,Mabry Elementary School,9,Public,Primary,PK-5,0.7,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-22 11:25:39.370306 UTC
45047089,Mabry Elementary School,9,Public,Primary,PK-5,0.3,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-22 14:21:59.768243 UTC
442778628,Mabry Elementary School,9,Public,Primary,PK-5,0.7,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:35:29.098275 UTC
45055606,Mabry Elementary School,9,Public,Primary,PK-5,1.6,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:35:29.098275 UTC
45054983,Mabry Elementary School,9,Public,Primary,PK-5,1.5,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:35:29.098275 UTC
442781652,Mabry Elementary School,9,Public,Primary,PK-5,1.1,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:35:29.098275 UTC
45053980,Mabry Elementary School,9,Public,Primary,PK-5,0.8,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:35:29.098275 UTC
45055129,Mabry Elementary School,9,Public,Primary,PK-5,1.4,https://www.greatschools.org/florida/tampa/1367-Mabry-Elementary-School/,2024-11-23 06:35:29.098275 UTC
44892806,Miles Elementary School,3,Public,Primary,PK-5,2.3,https://www.greatschools.org/florida/tampa/1376-Miles-Elementary-School/,2024-11-24 05:51:59.805116 UTC
442743335,Miles Elementary School,3,Public,Primary,PK-5,0.4,https://www.greatschools.org/florida/tampa/1376-Miles-Elementary-School/,2024-11-20 23:54:07.087739 UTC
246279066,Miles Elementary School,3,Public,Primary,PK-5,0.5,https://www.greatschools.org/florida/tampa/1376-Miles-Elementary-School/,2024-11-20 23:54:07.087739 UTC
44894211,Miles Elementary School,3,Public,Primary,PK-5,0.8,https://www.greatschools.org/florida/tampa/1376-Miles-Elementary-School/,2024-11-29 05:32:39.695397 UTC
68586967,Miles Elementary School,3,Public,Primary,PK-5,0.1,https://www.greatschools.org/florida/tampa/1376-Miles-Elementary-School/,2024-11-27 06:13:47.193574 UTC
246279066,Miles Elementary School,3,Public,Primary,PK-5,0.5,https://www.greatschools.org/florida/tampa/1376-Miles-Elementary-School/,2024-11-21 11:09:29.025827 UTC
442743335,Miles Elementary School,3,Public,Primary,PK-5,0.4,https://www.greatschools.org/florida/tampa/1376-Miles-Elementary-School/,2024-11-21 11:09:29.025827 UTC
44893234,Miles Elementary School,3,Public,Primary,PK-5,2.4,https://www.greatschools.org/florida/tampa/1376-Miles-Elementary-School/,2024-11-22 14:21:59.768243 UTC
54780950,Clark Elementary School,8,Public,Primary,PK-5,0.3,https://www.greatschools.org/florida/tampa/1469-Clark-Elementary-School/,2024-11-27 06:13:47.193574 UTC
2075903563,Clark Elementary School,8,Public,Primary,PK-5,1.2,https://www.greatschools.org/florida/tampa/1469-Clark-Elementary-School/,2024-11-22 14:21:59.768243 UTC
68594214,Pride Elementary School,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/florida/tampa/4887-Pride-Elementary-School/,2024-11-28 09:24:51.68519 UTC
124831818,Pride Elementary School,8,Public,Primary,PK-5,1.5,https://www.greatschools.org/florida/tampa/4887-Pride-Elementary-School/,2024-11-28 09:24:51.68519 UTC
246283072,Pride Elementary School,8,Public,Primary,PK-5,1.2,https://www.greatschools.org/florida/tampa/4887-Pride-Elementary-School/,2024-11-21 11:09:29.025827 UTC
45087071,James Elementary School,2,Public,Primary,PK-5,0.9,https://www.greatschools.org/florida/tampa/6589-James-Elementary-School/,2024-11-20 23:54:07.087739 UTC
45086539,James Elementary School,2,Public,Primary,PK-5,0.2,https://www.greatschools.org/florida/tampa/6589-James-Elementary-School/,2024-11-20 23:54:07.087739 UTC
441134470,James Elementary School,2,Public,Primary,PK-5,0.7,https://www.greatschools.org/florida/tampa/6589-James-Elementary-School/,2024-11-21 00:25:47.011623 UTC
441134470,James Elementary School,2,Public,Primary,PK-5,0.7,https://www.greatschools.org/florida/tampa/6589-James-Elementary-School/,2024-11-21 00:24:35.084863 UTC
441134470,James Elementary School,2,Public,Primary,PK-5,0.7,https://www.greatschools.org/florida/tampa/6589-James-Elementary-School/,2024-11-21 00:21:30.925251 UTC
441134470,James Elementary School,2,Public,Primary,PK-5,0.7,https://www.greatschools.org/florida/tampa/6589-James-Elementary-School/,2024-11-21 00:22:43.688415 UTC
44936620,James Elementary School,2,Public,Primary,PK-5,2.2,https://www.greatschools.org/florida/tampa/6589-James-Elementary-School/,2024-11-27 06:13:47.193574 UTC
45086539,James Elementary School,2,Public,Primary,PK-5,0.2,https://www.greatschools.org/florida/tampa/6589-James-Elementary-School/,2024-11-21 11:09:29.025827 UTC
45087071,James Elementary School,2,Public,Primary,PK-5,0.9,https://www.greatschools.org/florida/tampa/6589-James-Elementary-School/,2024-11-21 11:09:29.025827 UTC
441134470,James Elementary School,2,Public,Primary,PK-5,0.7,https://www.greatschools.org/florida/tampa/6589-James-Elementary-School/,2024-11-21 14:20:38.213508 UTC
54781219,James Elementary School,2,Public,Primary,PK-5,1.5,https://www.greatschools.org/florida/tampa/6589-James-Elementary-School/,2024-11-22 11:25:39.370306 UTC
45086173,James Elementary School,2,Public,Primary,PK-5,0.4,https://www.greatschools.org/florida/tampa/6589-James-Elementary-School/,2024-11-22 14:21:59.768243 UTC
60165315,Ford Elementary School,8,Public,Primary,PK-5,1.6,https://www.greatschools.org/georgia/acworth/568-Ford-Elementary-School/,2024-11-29 05:32:39.695397 UTC
60165315,Ford Elementary School,8,Public,Primary,PK-5,1.6,https://www.greatschools.org/georgia/acworth/568-Ford-Elementary-School/,2024-11-28 06:03:26.602665 UTC
35850597,Towns Elementary School,,Public,Primary,PK-5,0.3,https://www.greatschools.org/georgia/atlanta/38-Towns-Elementary-School/,2024-11-23 06:36:42.205218 UTC
35850597,Towns Elementary School,,Public,Primary,PK-5,0.3,https://www.greatschools.org/georgia/atlanta/38-Towns-Elementary-School/,2024-11-23 06:38:32.696502 UTC
35850597,Towns Elementary School,,Public,Primary,PK-5,0.3,https://www.greatschools.org/georgia/atlanta/38-Towns-Elementary-School/,2024-11-23 06:39:45.005993 UTC
35872067,Towns Elementary School,,Public,Primary,PK-5,0.2,https://www.greatschools.org/georgia/atlanta/38-Towns-Elementary-School/,2024-11-20 23:54:07.087739 UTC
35872042,Towns Elementary School,,Public,Primary,PK-5,0.2,https://www.greatschools.org/georgia/atlanta/38-Towns-Elementary-School/,2024-11-20 23:54:07.087739 UTC
35872042,Towns Elementary School,,Public,Primary,PK-5,0.2,https://www.greatschools.org/georgia/atlanta/38-Towns-Elementary-School/,2024-11-20 22:18:43.5718 UTC
35872067,Towns Elementary School,,Public,Primary,PK-5,0.2,https://www.greatschools.org/georgia/atlanta/38-Towns-Elementary-School/,2024-11-20 22:18:43.5718 UTC
35872067,Towns Elementary School,,Public,Primary,PK-5,0.2,https://www.greatschools.org/georgia/atlanta/38-Towns-Elementary-School/,2024-11-21 11:09:29.025827 UTC
35872042,Towns Elementary School,,Public,Primary,PK-5,0.2,https://www.greatschools.org/georgia/atlanta/38-Towns-Elementary-School/,2024-11-21 11:09:29.025827 UTC
35850597,Towns Elementary School,,Public,Primary,PK-5,0.3,https://www.greatschools.org/georgia/atlanta/38-Towns-Elementary-School/,2024-11-23 06:35:29.098275 UTC
65449255,Miles Elementary School,3,Public,Primary,PK-5,0.6,https://www.greatschools.org/georgia/atlanta/58-Miles-Elementary-School/,2024-11-23 06:36:42.205218 UTC
65449255,Miles Elementary School,3,Public,Primary,PK-5,0.6,https://www.greatschools.org/georgia/atlanta/58-Miles-Elementary-School/,2024-11-23 06:38:32.696502 UTC
65449255,Miles Elementary School,3,Public,Primary,PK-5,0.6,https://www.greatschools.org/georgia/atlanta/58-Miles-Elementary-School/,2024-11-23 06:39:45.005993 UTC
442828787,Miles Elementary School,3,Public,Primary,PK-5,1.5,https://www.greatschools.org/georgia/atlanta/58-Miles-Elementary-School/,2024-11-24 05:51:59.805116 UTC
65449352,Miles Elementary School,3,Public,Primary,PK-5,0.3,https://www.greatschools.org/georgia/atlanta/58-Miles-Elementary-School/,2024-11-28 06:03:26.602665 UTC
35872672,Miles Elementary School,3,Public,Primary,PK-5,1.2,https://www.greatschools.org/georgia/atlanta/58-Miles-Elementary-School/,2024-11-27 06:13:47.193574 UTC
65448860,Miles Elementary School,3,Public,Primary,PK-5,1,https://www.greatschools.org/georgia/atlanta/58-Miles-Elementary-School/,2024-11-22 11:25:39.370306 UTC
65449255,Miles Elementary School,3,Public,Primary,PK-5,0.6,https://www.greatschools.org/georgia/atlanta/58-Miles-Elementary-School/,2024-11-23 06:35:29.098275 UTC
35876294,Dobbs Elementary School,3,Public,Primary,PK-5,0.4,https://www.greatschools.org/georgia/atlanta/90-Dobbs-Elementary-School/,2024-11-20 23:54:07.087739 UTC
35876294,Dobbs Elementary School,3,Public,Primary,PK-5,0.4,https://www.greatschools.org/georgia/atlanta/90-Dobbs-Elementary-School/,2024-11-20 22:18:43.5718 UTC
35883888,Dobbs Elementary School,3,Public,Primary,PK-5,0.8,https://www.greatschools.org/georgia/atlanta/90-Dobbs-Elementary-School/,2024-11-27 06:13:47.193574 UTC
35876544,Dobbs Elementary School,3,Public,Primary,PK-5,0.5,https://www.greatschools.org/georgia/atlanta/90-Dobbs-Elementary-School/,2024-11-21 11:09:29.025827 UTC
171428311,Dobbs Elementary School,3,Public,Primary,PK-5,0.6,https://www.greatschools.org/georgia/atlanta/90-Dobbs-Elementary-School/,2024-11-21 11:09:29.025827 UTC
171428311,Dobbs Elementary School,3,Public,Primary,PK-5,0.6,https://www.greatschools.org/georgia/atlanta/90-Dobbs-Elementary-School/,2024-11-22 11:25:39.370306 UTC
442738598,Sixes Elementary School,7,Public,Primary,PK-5,1.6,https://www.greatschools.org/georgia/canton/380-Sixes-Elementary-School/,2024-11-23 06:36:42.205218 UTC
349493890,Sixes Elementary School,7,Public,Primary,PK-5,0.7,https://www.greatschools.org/georgia/canton/380-Sixes-Elementary-School/,2024-11-23 06:36:42.205218 UTC
349493890,Sixes Elementary School,7,Public,Primary,PK-5,0.7,https://www.greatschools.org/georgia/canton/380-Sixes-Elementary-School/,2024-11-23 06:38:32.696502 UTC
442738598,Sixes Elementary School,7,Public,Primary,PK-5,1.6,https://www.greatschools.org/georgia/canton/380-Sixes-Elementary-School/,2024-11-23 06:38:32.696502 UTC
349493890,Sixes Elementary School,7,Public,Primary,PK-5,0.7,https://www.greatschools.org/georgia/canton/380-Sixes-Elementary-School/,2024-11-23 06:39:45.005993 UTC
442738598,Sixes Elementary School,7,Public,Primary,PK-5,1.6,https://www.greatschools.org/georgia/canton/380-Sixes-Elementary-School/,2024-11-23 06:39:45.005993 UTC
60041822,Sixes Elementary School,7,Public,Primary,PK-5,1.5,https://www.greatschools.org/georgia/canton/380-Sixes-Elementary-School/,2024-11-29 05:32:39.695397 UTC
442982793,Sixes Elementary School,7,Public,Primary,PK-5,1.3,https://www.greatschools.org/georgia/canton/380-Sixes-Elementary-School/,2024-11-28 06:03:26.602665 UTC
442738598,Sixes Elementary School,7,Public,Primary,PK-5,1.6,https://www.greatschools.org/georgia/canton/380-Sixes-Elementary-School/,2024-11-23 06:35:29.098275 UTC
349493890,Sixes Elementary School,7,Public,Primary,PK-5,0.7,https://www.greatschools.org/georgia/canton/380-Sixes-Elementary-School/,2024-11-23 06:35:29.098275 UTC
237739176,Nebo Elementary School,4,Public,Primary,PK-5,0.4,https://www.greatschools.org/georgia/dallas/1526-Nebo-Elementary-School/,2024-11-23 06:36:42.205218 UTC
237739176,Nebo Elementary School,4,Public,Primary,PK-5,0.4,https://www.greatschools.org/georgia/dallas/1526-Nebo-Elementary-School/,2024-11-23 06:38:32.696502 UTC
237739176,Nebo Elementary School,4,Public,Primary,PK-5,0.4,https://www.greatschools.org/georgia/dallas/1526-Nebo-Elementary-School/,2024-11-23 06:39:45.005993 UTC
237739176,Nebo Elementary School,4,Public,Primary,PK-5,0.4,https://www.greatschools.org/georgia/dallas/1526-Nebo-Elementary-School/,2024-11-23 06:35:29.098275 UTC
29779452,Ps 63 Author S Academy,5,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/bronx/7702-Ps-63-Author-S-Academy/,2024-11-22 11:25:39.370306 UTC
79726592,Ps 130 The Parkside,6,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/brooklyn/2439-Ps-130-The-Parkside/,2024-11-23 06:36:42.205218 UTC
442771561,Ps 130 The Parkside,6,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/brooklyn/2439-Ps-130-The-Parkside/,2024-11-23 06:36:42.205218 UTC
442771561,Ps 130 The Parkside,6,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/brooklyn/2439-Ps-130-The-Parkside/,2024-11-23 06:38:32.696502 UTC
79726592,Ps 130 The Parkside,6,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/brooklyn/2439-Ps-130-The-Parkside/,2024-11-23 06:38:32.696502 UTC
442771561,Ps 130 The Parkside,6,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/brooklyn/2439-Ps-130-The-Parkside/,2024-11-23 06:39:45.005993 UTC
79726592,Ps 130 The Parkside,6,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/brooklyn/2439-Ps-130-The-Parkside/,2024-11-23 06:39:45.005993 UTC
442982471,Ps 130 The Parkside,6,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/brooklyn/2439-Ps-130-The-Parkside/,2024-11-28 06:03:26.602665 UTC
442771561,Ps 130 The Parkside,6,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/brooklyn/2439-Ps-130-The-Parkside/,2024-11-22 11:25:39.370306 UTC
442771561,Ps 130 The Parkside,6,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/brooklyn/2439-Ps-130-The-Parkside/,2024-11-23 06:35:29.098275 UTC
79726592,Ps 130 The Parkside,6,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/brooklyn/2439-Ps-130-The-Parkside/,2024-11-23 06:35:29.098275 UTC
30670750,Ps 130 The Parkside,6,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/brooklyn/2439-Ps-130-The-Parkside/,2024-11-26 06:02:41.046157 UTC
442777718,Ps 159 Isaac Pitkin,4,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/brooklyn/2528-Ps-159-Isaac-Pitkin/,2024-11-23 06:36:42.205218 UTC
442777718,Ps 159 Isaac Pitkin,4,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/brooklyn/2528-Ps-159-Isaac-Pitkin/,2024-11-23 06:38:32.696502 UTC
442777718,Ps 159 Isaac Pitkin,4,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/brooklyn/2528-Ps-159-Isaac-Pitkin/,2024-11-23 06:39:45.005993 UTC
442777718,Ps 159 Isaac Pitkin,4,Public,Primary,PK-5,0.4,https://www.greatschools.org/new-york/brooklyn/2528-Ps-159-Isaac-Pitkin/,2024-11-23 06:35:29.098275 UTC
442166348,Ps 177 The Marlboro,6,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/brooklyn/2570-Ps-177-The-Marlboro/,2024-11-24 05:51:59.805116 UTC
442166348,Ps 177 The Marlboro,6,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/brooklyn/2570-Ps-177-The-Marlboro/,2024-11-20 23:54:07.087739 UTC
30718552,Ps 177 The Marlboro,6,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/brooklyn/2570-Ps-177-The-Marlboro/,2024-11-20 23:54:07.087739 UTC
112500909,Ps 177 The Marlboro,6,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/brooklyn/2570-Ps-177-The-Marlboro/,2024-11-28 06:03:26.602665 UTC
112500909,Ps 177 The Marlboro,6,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/brooklyn/2570-Ps-177-The-Marlboro/,2024-11-27 06:13:47.193574 UTC
30655689,Ps 208 Elsa Ebeling,7,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/brooklyn/2645-Ps-208-Elsa-Ebeling/,2024-11-20 23:54:07.087739 UTC
442989998,Ps 208 Elsa Ebeling,7,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/brooklyn/2645-Ps-208-Elsa-Ebeling/,2024-11-28 06:03:26.602665 UTC
30661050,Ps 208 Elsa Ebeling,7,Public,Primary,PK-5,0.5,https://www.greatschools.org/new-york/brooklyn/2645-Ps-208-Elsa-Ebeling/,2024-11-27 06:13:47.193574 UTC
30655689,Ps 208 Elsa Ebeling,7,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/brooklyn/2645-Ps-208-Elsa-Ebeling/,2024-11-21 11:09:29.025827 UTC
142918307,Ps 208 Elsa Ebeling,7,Public,Primary,PK-5,0.3,https://www.greatschools.org/new-york/brooklyn/2645-Ps-208-Elsa-Ebeling/,2024-11-22 14:21:59.768243 UTC
30651368,Ps 219 Kennedy King,4,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/brooklyn/2663-Ps-219-Kennedy-King/,2024-11-23 06:36:42.205218 UTC
30651368,Ps 219 Kennedy King,4,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/brooklyn/2663-Ps-219-Kennedy-King/,2024-11-23 06:38:32.696502 UTC
30651368,Ps 219 Kennedy King,4,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/brooklyn/2663-Ps-219-Kennedy-King/,2024-11-23 06:39:45.005993 UTC
30651368,Ps 219 Kennedy King,4,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/brooklyn/2663-Ps-219-Kennedy-King/,2024-11-22 11:25:39.370306 UTC
30651368,Ps 219 Kennedy King,4,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/brooklyn/2663-Ps-219-Kennedy-King/,2024-11-23 06:35:29.098275 UTC
30651863,Ps 268 Emma Lazarus,8,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/brooklyn/2717-Ps-268-Emma-Lazarus/,2024-11-20 23:54:07.087739 UTC
30782422,Ps 312 Bergen Beach,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/brooklyn/2747-Ps-312-Bergen-Beach/,2024-11-23 09:30:22.381606 UTC
79712196,Ps 312 Bergen Beach,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/brooklyn/2747-Ps-312-Bergen-Beach/,2024-11-20 23:54:07.087739 UTC
30783373,Ps 312 Bergen Beach,8,Public,Primary,PK-5,0.7,https://www.greatschools.org/new-york/brooklyn/2747-Ps-312-Bergen-Beach/,2024-11-28 06:03:26.602665 UTC
2080701036,Ps 312 Bergen Beach,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/brooklyn/2747-Ps-312-Bergen-Beach/,2024-11-27 06:13:47.193574 UTC
79712196,Ps 312 Bergen Beach,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/brooklyn/2747-Ps-312-Bergen-Beach/,2024-11-21 11:09:29.025827 UTC
64827729,Ps 312 Bergen Beach,8,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/brooklyn/2747-Ps-312-Bergen-Beach/,2024-11-26 06:02:41.046157 UTC
31540213,Ps 6 Lillie D Blake,9,Public,Primary,PK-5,0.1,https://www.greatschools.org/new-york/new-york/2042-Ps-6-Lillie-D-Blake/,2024-11-20 23:54:07.087739 UTC
79505310,Ps 6 Lillie D Blake,9,Public,Primary,PK-5,0.2,https://www.greatschools.org/new-york/new-york/2042-Ps-6-Lillie-D-Blake/,2024-11-20 23:54:07.087739 UTC
