zpid,is_FSBA,is_comingSoon,is_newHome,is_pending,is_forAuction,is_foreclosure,is_bankOwned,is_openHouse,is_FSBO,lastUpdated
28459363,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2075723103,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2099030015,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
36438854,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
28382210,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
96514977,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
80386254,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
83030908,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
84038634,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
348934176,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
89335372,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
14466329,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
32084790,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
28447024,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
28149260,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
154582685,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442739529,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
26338932,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442743102,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
1076468,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
295538304,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
7721791,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
31540213,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
305507811,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
79532476,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
28188128,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
3949260,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
3627688,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
44590470,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442742619,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
88158190,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
73495381,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
28267701,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
118356500,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
88343937,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
26679035,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
10256960,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
72672010,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
34079380,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
59213202,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
20030999,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
52121779,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
88693345,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
81826937,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
26923493,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
331626792,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
73531522,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
11515303,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
131844843,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
95646039,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442742092,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
114080304,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
1070379,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
68668601,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
27948662,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
20490632,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442741572,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
32069219,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
7816846,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
306394972,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442729873,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
140014295,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
26708584,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
4133722,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
28089922,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
45067052,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
337098339,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
59122260,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
33370728,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
61482131,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
89642858,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
45046434,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
60658270,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
46231095,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
7534504,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
35870702,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
3673484,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2056429786,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2065580339,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
44405203,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
35832675,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
10442828,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
44493572,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442728948,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
1075340,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
44446160,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
34113955,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2123879938,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
246279066,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2097873546,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
95174080,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
80470994,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
30767160,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
30768506,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
45051636,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
60047859,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
28399366,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
73614049,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
300078650,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442749404,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
26831041,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2053863233,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
1245651,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
46182562,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
88268411,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2077368437,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
118326360,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
36533681,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
66730625,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
71613657,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
16943184,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442733440,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
82097162,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2055811206,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
26634304,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
244899590,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
26296647,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
247652085,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2136411493,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
73644705,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
339448125,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2099933584,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
73619429,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
36599272,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
26611028,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
20987911,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
98360672,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
44402875,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
11606121,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
31525980,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
4123056,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
48727009,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
59111759,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
20435576,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
52411340,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
442745828,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
26293822,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
27934663,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442738794,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
62593776,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
10172176,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
26137587,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
7107166,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442749306,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
58336492,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
95574714,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
11344022,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
70456655,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
84016675,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
35872460,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
36510965,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
36453779,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
32309859,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
26136158,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2060344189,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
145640920,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
16818428,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
338214030,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
34306666,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
20234458,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
119617928,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
60665879,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
88248072,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
6971580,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2079477862,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
6894538,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
73537907,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
70356971,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
59193520,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
45055688,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
30149578,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
10324428,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442743035,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
97615720,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2095293305,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
28017042,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2079012431,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
118350021,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
66848692,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
44498932,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
30688420,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
26152486,true,false,false,false,false,false,true,false,false,2024-11-21 11:09:29.991262 UTC
442738998,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
26706134,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
136694202,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
244595959,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
26711314,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
30405005,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
30785094,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
33337175,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
35876948,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
10233938,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
79981333,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2090378327,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
55480948,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
3715674,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442743739,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
34363699,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
34123946,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
108721800,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
88086600,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
10896328,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
46267238,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
88691692,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
92439806,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
72566764,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
88422866,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
33368004,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
123578885,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
28467461,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
6310949,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
16910443,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
28525992,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
10179351,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
59162950,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
46195487,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
20625976,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
35884082,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
118335869,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
20134338,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
31999471,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
51287476,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
33930018,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
35901019,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
28266335,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
30211395,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
79712196,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
33946836,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
156369347,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
27885519,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
1110027,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
7132478,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
87887070,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
79698194,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
126313492,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
81982895,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2052957351,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
346546779,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
28092651,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
36537635,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
11357244,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
243063581,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
245780624,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
28260388,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
4021735,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
68315267,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
29414546,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
36533855,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
15189978,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
336887978,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
30761850,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
20755184,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
11573808,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
11311198,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
11604129,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
2080738276,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
3730041,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
10330751,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
20439950,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
45041425,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
34276073,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2058918167,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
44586551,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
34046389,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
119985618,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
67641800,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
94713686,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
88081768,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
33438321,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
59147895,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
28144981,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
66823855,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
35846147,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
11354998,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
123561775,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
28240787,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
244863779,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
87724580,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
92344085,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
36617126,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
442455165,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
63510071,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
36541414,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
115876537,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
80010784,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
11328799,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2060725493,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
73576658,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
6239392,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
61749483,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
20465856,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
28267575,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
11646001,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
20792596,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
36532829,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
11635626,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
45078893,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
29426813,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
2090251649,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
81973745,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
250350423,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
338554685,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442744635,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
88587952,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
32375290,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
36516361,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
10881148,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
112512575,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
92437588,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
14467540,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
88231633,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
316884185,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
7142385,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
71759042,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
333136392,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
35872067,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
87703838,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442730356,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
67449298,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
52208808,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
71755249,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
29844072,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
26222239,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
84024793,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
442554079,true,false,false,false,false,false,false,false,false,2024-11-21 11:09:29.991262 UTC
6915945,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
73430344,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
158770740,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
48791385,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
338881416,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
87690044,true,false,false,false,false,false,false,true,false,2024-11-21 11:09:29.991262 UTC
