zpid,price_knn,price_error
1265685.0,450000.0,0.3235294117647059
1267527.0,307500.0,0.19607843137254902
1267788.0,332450.0,0.022923076923076924
1268133.0,314900.0,0.03107692307692308
1268678.0,303500.0,0.09402985074626866
1268901.0,310000.0,0.16541353383458646
1269513.0,315000.0,0.14864864864864866
1270116.0,394500.0,0.2877775771799964
1270429.0,299950.0,0.01677966101694915
1271806.0,617500.0,0.13636363636363635
1273720.0,297450.0,0.09863636363636363
1273898.0,327000.0,0.11224489795918367
1273988.0,304000.0,0.1783783783783784
1274584.0,201000.0,0.005502751375687844
1274645.0,344500.0,0.13875
1274717.0,297500.0,0.5178571428571429
1274737.0,202000.0,0.711864406779661
1275943.0,322500.0,0.12766180635686564
1276385.0,192500.0,0.19791666666666666
1276391.0,192000.0,0.27519818799546997
1277279.0,369500.0,0.055714285714285716
1277422.0,327500.0,0.07223796033994334
1279023.0,150000.0,0.3475424097433667
1279269.0,381999.5,0.3172396551724138
1280596.0,168950.0,0.40791666666666665
1280764.0,174950.0,0.591901728844404
1281103.0,161500.0,0.07714285714285714
1282298.0,126000.0,0.2011439466158246
1283277.0,220000.0,0.06382978723404255
1284916.0,102500.0,0.20588235294117646
1286653.0,129000.0,0.4827586206896552
1287106.0,129000.0,0.32105263157894737
1288348.0,161500.0,0.15357142857142858
1289087.0,177450.0,0.10604534005037783
1289263.0,126000.0,0.5272727272727272
1290794.0,132500.0,0.3263263263263263
1291295.0,128750.0,0.11956521739130435
1291640.0,126000.0,0.44495412844036697
1293165.0,182500.0,0.46
1293656.0,188750.0,0.51
1293868.0,165000.0,0.043478260869565216
1298073.0,214950.0,0.6662790697674419
1299207.0,199500.0,0.20909090909090908
1299661.0,333250.0,0.32768924302788843
1300318.0,200000.0,0.13043478260869565
1301447.0,593250.0,1.5793478260869565
1301951.0,203500.0,0.11506849315068493
1302761.0,351450.0,0.09828125
1303656.0,189950.0,0.09114832535885167
1304586.0,223000.0,0.013636363636363636
1306523.0,224500.0,0.6047176554681916
1306773.0,200000.0,0.10273665320771647
1307077.0,221450.0,0.30341377280753384
1308055.0,187500.0,0.21875
1309819.0,321500.0,0.054098360655737705
1312390.0,226700.0,0.37393939393939396
1312887.0,237500.0,0.010638297872340425
1312999.0,130000.0,0.01641907740422205
1313675.0,322500.0,0.022431039709002728
1315033.0,335750.0,0.3115234375
